,event,date,fighter_1,fighter_2,result,method,round,time
3841,UFC Fight Night: Lewis vs. Browne,2017-02-19,Sara McMann,Gina Mazany,win,SUB,1,1:14
3842,UFC Fight Night: Lewis vs. Browne,2017-02-19,Paul Felder,Alex Ricci,win,KO/TKO,1,4:44
3843,UFC Fight Night: Lewis vs. Browne,2017-02-19,Santiago Ponzinibbio,Nordine Taleb,win,U-DEC,3,5:00
3844,UFC Fight Night: Lewis vs. Browne,2017-02-19,Randa Markos,Carla Esparza,win,S-DEC,3,5:00
3845,UFC Fight Night: Lewis vs. Browne,2017-02-19,Aiemann Zahabi,Reginaldo Vieira,win,U-DEC,3,5:00
3846,UFC Fight Night: Lewis vs. Browne,2017-02-19,Thiago Santos,Jack Marshman,win,KO/TKO,2,2:21
3847,UFC Fight Night: Lewis vs. Browne,2017-02-19,Gerald Meerschaert,Ryan Janes,win,SUB,1,1:34
3848,UFC 208: Holm vs. De Randamie,,Germaine de Randamie,Holly Holm,win,U-DEC,5,5:00
3849,UFC 208: Holm vs. De Randamie,,Anderson Silva,Derek Brunson,win,U-DEC,3,5:00
3850,UFC 208: Holm vs. De Randamie,,Jacare Souza,Tim Boetsch,win,SUB,1,3:41
3851,UFC 208: Holm vs. De Randamie,,Glover Teixeira,Jared Cannonier,win,U-DEC,3,5:00
3852,UFC 208: Holm vs. De Randamie,,Dustin Poirier,Jim Miller,win,M-DEC,3,5:00
3853,UFC 208: Holm vs. De Randamie,,Belal Muhammad,Randy Brown,win,U-DEC,3,5:00
3854,UFC 208: Holm vs. De Randamie,,Wilson Reis,Yuta Sasaki,win,U-DEC,3,5:00
3855,UFC 208: Holm vs. De Randamie,,Islam Makhachev,Nik Lentz,win,U-DEC,3,5:00
3856,UFC 208: Holm vs. De Randamie,,Ricky Glenn,Phillipe Nover,win,S-DEC,3,5:00
3857,UFC 208: Holm vs. De Randamie,,Ryan LaFlare,Roan Carneiro,win,U-DEC,3,5:00
3858,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Chan Sung Jung,Dennis Bermudez,win,KO/TKO,1,2:29
3859,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Felice Herrig,Alexa Grasso,win,U-DEC,3,5:00
3860,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,James Vick,Abel Trujillo,win,SUB,3,0:49
3861,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Volkan Oezdemir,Ovince Saint Preux,win,S-DEC,3,5:00
3862,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Marcel Fortuna,Anthony Hamilton,win,KO/TKO,1,3:10
3863,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Jessica Andrade,Angela Hill,win,U-DEC,3,5:00
3864,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Adam Milstead,Curtis Blaydes,nc,Overturned,2,0:59
3865,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Chas Skelly,Chris Gruetzemacher,win,SUB,2,2:01
3866,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Ricardo Ramos,Michinori Tanaka,win,U-DEC,3,5:00
3867,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Tecia Pennington,Bec Rawlings,win,U-DEC,3,5:00
3868,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Alex Morono,Niko Price,nc,Overturned,2,5:00
3869,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Khalil Rountree Jr.,Daniel Jolly,win,KO/TKO,1,0:52
3870,UFC on FOX: Shevchenko vs. Pena,,Valentina Shevchenko,Julianna Pena,win,SUB,2,4:29
3871,UFC on FOX: Shevchenko vs. Pena,,Jorge Masvidal,Donald Cerrone,win,KO/TKO,2,1:00
3872,UFC on FOX: Shevchenko vs. Pena,,Francis Ngannou,Andrei Arlovski,win,KO/TKO,1,1:32
3873,UFC on FOX: Shevchenko vs. Pena,,Jason Knight,Alex Caceres,win,SUB,2,4:21
3874,UFC on FOX: Shevchenko vs. Pena,,Sam Alvey,Nate Marquardt,win,U-DEC,3,5:00
3875,UFC on FOX: Shevchenko vs. Pena,,Raphael Assuncao,Aljamain Sterling,win,S-DEC,3,5:00
3876,UFC on FOX: Shevchenko vs. Pena,,Li Jingliang,Bobby Nash,win,KO/TKO,2,4:45
3877,UFC on FOX: Shevchenko vs. Pena,,Jordan Johnson,Henrique da Silva,win,U-DEC,3,5:00
3878,UFC on FOX: Shevchenko vs. Pena,,Eric Spicely,Alessio Di Chirico,win,SUB,1,2:14
3879,UFC on FOX: Shevchenko vs. Pena,,Marcos Rogerio de Lima,Jeremy Kimball,win,KO/TKO,1,2:27
3880,UFC on FOX: Shevchenko vs. Pena,,Alexandre Pantoja,Eric Shelton,win,S-DEC,3,5:00
3881,UFC on FOX: Shevchenko vs. Pena,,Jason Gonzalez,JC Cottrell,win,SUB,1,3:54
3882,UFC Fight Night: Rodriguez vs. Penn,,Yair Rodriguez,BJ Penn,win,KO/TKO,2,0:24
3883,UFC Fight Night: Rodriguez vs. Penn,,Joe Lauzon,Marcin Held,win,S-DEC,3,5:00
3884,UFC Fight Night: Rodriguez vs. Penn,,Ben Saunders,Court McGee,win,U-DEC,3,5:00
3885,UFC Fight Night: Rodriguez vs. Penn,,Sergio Pettis,John Moraga,win,U-DEC,3,5:00
3886,UFC Fight Night: Rodriguez vs. Penn,,Drakkar Klose,Devin Powell,win,U-DEC,3,5:00
3887,UFC Fight Night: Rodriguez vs. Penn,,Augusto Mendes,Frankie Saenz,win,S-DEC,3,5:00
3888,UFC Fight Night: Rodriguez vs. Penn,,Aleksei Oleinik,Viktor Pesta,win,SUB,1,2:57
3889,UFC Fight Night: Rodriguez vs. Penn,,Anthony Rocco Martin,Alex White,win,U-DEC,3,5:00
3890,UFC Fight Night: Rodriguez vs. Penn,,Nina Nunes,Jocelyn Jones-Lybarger,win,SUB,3,3:39
3891,UFC Fight Night: Rodriguez vs. Penn,,Walt Harris,Chase Sherman,win,KO/TKO,2,2:41
3892,UFC Fight Night: Rodriguez vs. Penn,,Joachim Christensen,Bojan Mihajlovic,win,KO/TKO,3,2:05
3893,UFC Fight Night: Rodriguez vs. Penn,,Cyril Asker,Dmitrii Smoliakov,win,KO/TKO,1,2:41
3894,UFC 207: Nunes vs. Rousey,2016-12-30,Amanda Nunes,Ronda Rousey,win,KO/TKO,1,0:48
3895,UFC 207: Nunes vs. Rousey,2016-12-30,Cody Garbrandt,Dominick Cruz,win,U-DEC,5,5:00
3896,UFC 207: Nunes vs. Rousey,2016-12-30,TJ Dillashaw,John Lineker,win,U-DEC,3,5:00
3897,UFC 207: Nunes vs. Rousey,2016-12-30,Dong Hyun Kim,Tarec Saffiedine,win,S-DEC,3,5:00
3898,UFC 207: Nunes vs. Rousey,2016-12-30,Ray Borg,Louis Smolka,win,U-DEC,3,5:00
3899,UFC 207: Nunes vs. Rousey,2016-12-30,Neil Magny,Johny Hendricks,win,U-DEC,3,5:00
3900,UFC 207: Nunes vs. Rousey,2016-12-30,Antonio Carlos Junior,Marvin Vettori,win,U-DEC,3,5:00
3901,UFC 207: Nunes vs. Rousey,2016-12-30,Alex Garcia,Mike Pyle,win,KO/TKO,1,3:34
3902,UFC 207: Nunes vs. Rousey,2016-12-30,Niko Price,Brandon Thatch,win,SUB,1,4:30
3903,UFC 207: Nunes vs. Rousey,2016-12-30,Alex Oliveira,Tim Means,nc,CNC,1,3:33
3904,UFC on FOX: VanZant vs. Waterson,,Michelle Waterson-Gomez,Paige VanZant,win,SUB,1,3:21
3905,UFC on FOX: VanZant vs. Waterson,,Mickey Gall,Sage Northcutt,win,SUB,2,1:40
3906,UFC on FOX: VanZant vs. Waterson,,Urijah Faber,Brad Pickett,win,U-DEC,3,5:00
3907,UFC on FOX: VanZant vs. Waterson,,Alan Jouban,Mike Perry,win,U-DEC,3,5:00
3908,UFC on FOX: VanZant vs. Waterson,,Paul Craig,Henrique da Silva,win,SUB,2,1:59
3909,UFC on FOX: VanZant vs. Waterson,,Mizuto Hirota,Cole Miller,win,U-DEC,3,5:00
3910,UFC on FOX: VanZant vs. Waterson,,Colby Covington,Bryan Barberena,win,U-DEC,3,5:00
3911,UFC on FOX: VanZant vs. Waterson,,Alex Morono,James Moontasri,win,U-DEC,3,5:00
3912,UFC on FOX: VanZant vs. Waterson,,Josh Emmett,Scott Holtzman,win,U-DEC,3,5:00
3913,UFC on FOX: VanZant vs. Waterson,,Leslie Smith,Irene Aldana,win,U-DEC,3,5:00
3914,UFC on FOX: VanZant vs. Waterson,,Eddie Wineland,Takeya Mizugaki,win,KO/TKO,1,3:04
3915,UFC on FOX: VanZant vs. Waterson,,Hector Sandoval,Fredy Serrano,win,U-DEC,3,5:00
3916,UFC on FOX: VanZant vs. Waterson,,Sultan Aliev,Bojan Velickovic,win,S-DEC,3,5:00
3917,UFC 206: Holloway vs. Pettis,2016-12-10,Max Holloway,Anthony Pettis,win,KO/TKO,3,4:50
3918,UFC 206: Holloway vs. Pettis,2016-12-10,Donald Cerrone,Matt Brown,win,KO/TKO,3,0:34
3919,UFC 206: Holloway vs. Pettis,2016-12-10,Cub Swanson,Dooho Choi,win,U-DEC,3,5:00
3920,UFC 206: Holloway vs. Pettis,2016-12-10,Kelvin Gastelum,Tim Kennedy,win,KO/TKO,3,2:45
3921,UFC 206: Holloway vs. Pettis,2016-12-10,Emil Meek,Jordan Mein,win,U-DEC,3,5:00
3922,UFC 206: Holloway vs. Pettis,2016-12-10,Misha Cirkunov,Nikita Krylov,win,SUB,1,4:38
3923,UFC 206: Holloway vs. Pettis,2016-12-10,Olivier Aubin-Mercier,Drew Dober,win,SUB,2,2:57
3924,UFC 206: Holloway vs. Pettis,2016-12-10,Viviane Pereira,Valerie Letourneau,win,S-DEC,3,5:00
3925,UFC 206: Holloway vs. Pettis,2016-12-10,Matthew Lopez,Mitch Gagnon,win,U-DEC,3,5:00
3926,UFC 206: Holloway vs. Pettis,2016-12-10,Lando Vannata,John Makdessi,win,KO/TKO,1,1:40
3927,UFC 206: Holloway vs. Pettis,2016-12-10,Rustam Khabilov,Jason Saggo,win,U-DEC,3,5:00
3928,UFC 206: Holloway vs. Pettis,2016-12-10,Dustin Ortiz,Zach Makovsky,win,S-DEC,3,5:00
3929,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Derrick Lewis,Shamil Abdurakhimov,win,KO/TKO,4,3:42
3930,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Francis Ngannou,Anthony Hamilton,win,SUB,1,1:57
3931,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Corey Anderson,Sean O'Connell,win,KO/TKO,2,2:36
3932,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Gian Villante,Saparbeg Safarov,win,KO/TKO,2,2:54
3933,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Justine Kish,Ashley Yoder,win,U-DEC,3,5:00
3934,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Randy Brown,Brian Camozzi,win,KO/TKO,2,1:25
3935,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Gerald Meerschaert,Joseph Gigliotti,win,SUB,1,4:12
3936,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Andrew Sanchez,Trevor Smith,win,U-DEC,3,5:00
3937,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Shane Burgos,Tiago dos Santos e Silva,win,U-DEC,3,5:00
3938,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Marc Diakiese,Frankie Perez,win,U-DEC,3,5:00
3939,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Ryan Janes,Keith Berish,win,U-DEC,3,5:00
3940,UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Juliana Lima,JJ Aldrich,win,U-DEC,3,5:00
3941,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Demetrious Johnson,Tim Elliott,win,U-DEC,5,5:00
3942,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Joseph Benavidez,Henry Cejudo,win,S-DEC,3,5:00
3943,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jorge Masvidal,Jake Ellenberger,win,KO/TKO,1,4:05
3944,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jared Cannonier,Ion Cutelaba,win,U-DEC,3,5:00
3945,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Sara McMann,Alexis Davis,win,SUB,2,2:52
3946,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Brandon Moreno,Ryan Benoit,win,S-DEC,3,5:00
3947,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Ryan Hall,Gray Maynard,win,U-DEC,3,5:00
3948,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Rob Font,Matt Schnell,win,KO/TKO,1,3:47
3949,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Dong Hyun Ma,Brendan O'Reilly,win,U-DEC,3,5:00
3950,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jamie Moyle,Kailin Curran,win,U-DEC,3,5:00
3951,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Anthony Smith,Elvis Mutapcic,win,KO/TKO,2,3:27
3952,The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Devin Clark,Josh Stansbury,win,U-DEC,3,5:00
3953,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Robert Whittaker,Derek Brunson,win,KO/TKO,1,4:07
3954,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Andrew Holbrook,Jake Matthews,win,S-DEC,3,5:00
3955,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Omari Akhmedov,Kyle Noke,win,U-DEC,3,5:00
3956,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Alexander Volkanovski,Yusuke Kasuya,win,KO/TKO,2,2:06
3957,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Tyson Pedro,Khalil Rountree Jr.,win,SUB,1,4:07
3958,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Danielle Taylor,Seo Hee Ham,win,S-DEC,3,5:00
3959,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Daniel Kelly,Chris Camozzi,win,U-DEC,3,5:00
3960,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Damien Brown,Jon Tuck,win,S-DEC,3,5:00
3961,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Jonathan Meunier,Richard Walsh,win,U-DEC,3,5:00
3962,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Ben Nguyen,Geane Herrera,win,U-DEC,3,5:00
3963,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Jason Knight,Dan Hooker,win,U-DEC,3,5:00
3964,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Marlon Vera,Guangyou Ning,win,U-DEC,3,5:00
3965,UFC Fight Night: Whittaker vs. Brunson,2016-11-27,Jenel Lausa,Yao Zhikui,win,U-DEC,3,5:00
3966,UFC Fight Night: Bader vs. Nogueira,,Ryan Bader,Rogerio Nogueira,win,KO/TKO,3,3:51
3967,UFC Fight Night: Bader vs. Nogueira,,Thomas Almeida,Albert Morales,win,KO/TKO,2,1:37
3968,UFC Fight Night: Bader vs. Nogueira,,Claudia Gadelha,Cortney Casey,win,U-DEC,3,5:00
3969,UFC Fight Night: Bader vs. Nogueira,,Krzysztof Jotko,Thales Leites,win,U-DEC,3,5:00
3970,UFC Fight Night: Bader vs. Nogueira,,Kamaru Usman,Warlley Alves,win,U-DEC,3,5:00
3971,UFC Fight Night: Bader vs. Nogueira,,Sergio Moraes,Zak Ottow,win,S-DEC,3,5:00
3972,UFC Fight Night: Bader vs. Nogueira,,Cezar Ferreira,Jack Hermansson,win,SUB,2,2:11
3973,UFC Fight Night: Bader vs. Nogueira,,Gadzhimurad Antigulov,Marcos Rogerio de Lima,win,SUB,1,1:07
3974,UFC Fight Night: Bader vs. Nogueira,,Johnny Eduardo,Manvel Gamburyan,win,KO/TKO,2,0:46
3975,UFC Fight Night: Bader vs. Nogueira,,Luis Henrique,Christian Colombo,win,SUB,3,2:12
3976,UFC Fight Night: Bader vs. Nogueira,,Pedro Munhoz,Justin Scoggins,win,SUB,2,1:55
3977,UFC Fight Night: Bader vs. Nogueira,,Francimar Barroso,Darren Stewart,nc,Overturned,1,1:34
3978,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Gegard Mousasi,Uriah Hall,win,KO/TKO,1,4:37
3979,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Stevie Ray,Ross Pearson,win,S-DEC,3,5:00
3980,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Alexander Volkov,Timothy Johnson,win,S-DEC,3,5:00
3981,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Artem Lobov,Teruto Ishihara,win,U-DEC,3,5:00
3982,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Jack Marshman,Magnus Cedenblad,win,KO/TKO,2,3:40
3983,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Kyoji Horiguchi,Ali Bagautinov,win,U-DEC,3,5:00
3984,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Kevin Lee,Magomed Mustafaev,win,SUB,2,4:31
3985,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Amanda Cooper,Anna Elmose,win,U-DEC,3,5:00
3986,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Justin Ledet,Mark Godbeer,win,SUB,1,2:16
3987,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Zak Cummings,Alexander Yakovlev,win,SUB,2,4:02
3988,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Marion Reneau,Milana Dudieva,win,KO/TKO,3,3:03
3989,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Brett Johns,Kwan Ho Kwak,win,U-DEC,3,5:00
3990,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Abdul Razak Alhassan,Charlie Ward,win,KO/TKO,1,0:53
3991,UFC 205: Alvarez vs McGregor,,Conor McGregor,Eddie Alvarez,win,KO/TKO,2,3:04
3992,UFC 205: Alvarez vs McGregor,,Tyron Woodley,Stephen Thompson,draw,M-DEC,5,5:00
3993,UFC 205: Alvarez vs McGregor,,Joanna Jedrzejczyk,Karolina Kowalkiewicz,win,U-DEC,5,5:00
3994,UFC 205: Alvarez vs McGregor,,Yoel Romero,Chris Weidman,win,KO/TKO,3,0:24
3995,UFC 205: Alvarez vs McGregor,,Raquel Pennington,Miesha Tate,win,U-DEC,3,5:00
3996,UFC 205: Alvarez vs McGregor,,Frankie Edgar,Jeremy Stephens,win,U-DEC,3,5:00
3997,UFC 205: Alvarez vs McGregor,,Khabib Nurmagomedov,Michael Johnson,win,SUB,3,2:31
3998,UFC 205: Alvarez vs McGregor,,Tim Boetsch,Rafael Natal,win,KO/TKO,1,3:22
3999,UFC 205: Alvarez vs McGregor,,Vicente Luque,Belal Muhammad,win,KO/TKO,1,1:19
4000,UFC 205: Alvarez vs McGregor,,Jim Miller,Thiago Alves,win,U-DEC,3,5:00
4001,UFC 205: Alvarez vs McGregor,,Liz Carmouche,Katlyn Cerminara,win,S-DEC,3,5:00
4002,UFC Fight Night: Dos Anjos vs. Ferguson,,Tony Ferguson,Rafael Dos Anjos,win,U-DEC,5,5:00
4003,UFC Fight Night: Dos Anjos vs. Ferguson,,Diego Sanchez,Marcin Held,win,U-DEC,3,5:00
4004,UFC Fight Night: Dos Anjos vs. Ferguson,,Ricardo Lamas,Charles Oliveira,win,SUB,2,2:13
4005,UFC Fight Night: Dos Anjos vs. Ferguson,,Martin Bravo,Claudio Puelles,win,KO/TKO,2,1:55
4006,UFC Fight Night: Dos Anjos vs. Ferguson,,Beneil Dariush,Rashid Magomedov,win,U-DEC,3,5:00
4007,UFC Fight Night: Dos Anjos vs. Ferguson,,Alexa Grasso,Heather Clark,win,U-DEC,3,5:00
4008,UFC Fight Night: Dos Anjos vs. Ferguson,,Erik Perez,Felipe Arantes,win,S-DEC,3,5:00
4009,UFC Fight Night: Dos Anjos vs. Ferguson,,Joe Soto,Marco Beltran,win,SUB,1,1:37
4010,UFC Fight Night: Dos Anjos vs. Ferguson,,Max Griffin,Erick Montano,win,KO/TKO,1,0:54
4011,UFC Fight Night: Dos Anjos vs. Ferguson,,Douglas Silva de Andrade,Henry Briones,win,KO/TKO,3,2:33
4012,UFC Fight Night: Dos Anjos vs. Ferguson,,Sam Alvey,Alex Nicholson,win,U-DEC,3,5:00
4013,UFC Fight Night: Dos Anjos vs. Ferguson,,Marco Polo Reyes,Jason Novelli,win,S-DEC,3,5:00
4014,UFC Fight Night: Dos Anjos vs. Ferguson,,Enrique Barzola,Chris Avila,win,U-DEC,3,5:00
4015,UFC 204: Bisping vs. Henderson,,Michael Bisping,Dan Henderson,win,U-DEC,5,5:00
4016,UFC 204: Bisping vs. Henderson,,Gegard Mousasi,Vitor Belfort,win,KO/TKO,2,2:43
4017,UFC 204: Bisping vs. Henderson,,Jimi Manuwa,Ovince Saint Preux,win,KO/TKO,2,2:38
4018,UFC 204: Bisping vs. Henderson,,Stefan Struve,Daniel Omielanczuk,win,SUB,2,1:41
4019,UFC 204: Bisping vs. Henderson,,Mirsad Bektic,Russell Doane,win,SUB,1,4:22
4020,UFC 204: Bisping vs. Henderson,,Iuri Alcantara,Brad Pickett,win,SUB,1,1:59
4021,UFC 204: Bisping vs. Henderson,,Damian Stasiak,Davey Grant,win,SUB,3,2:56
4022,UFC 204: Bisping vs. Henderson,,Leon Edwards,Albert Tumenov,win,SUB,3,3:01
4023,UFC 204: Bisping vs. Henderson,,Marc Diakiese,Lukasz Sajewski,win,KO/TKO,2,4:40
4024,UFC 204: Bisping vs. Henderson,,Mike Perry,Danny Roberts,win,KO/TKO,3,4:40
4025,UFC 204: Bisping vs. Henderson,,Leonardo Santos,Adriano Martins,win,S-DEC,3,5:00
4026,UFC Fight Night: Lineker vs. Dodson,2016-10-01,John Lineker,John Dodson,win,S-DEC,5,5:00
4027,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Alex Oliveira,Will Brooks,win,KO/TKO,3,3:30
4028,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Zak Ottow,Joshua Burkman,win,S-DEC,3,5:00
4029,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Brandon Moreno,Louis Smolka,win,SUB,1,2:23
4030,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Henrique da Silva,Joachim Christensen,win,SUB,2,4:43
4031,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Andre Fili,Hacran Dias,win,U-DEC,3,5:00
4032,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Shamil Abdurakhimov,Walt Harris,win,S-DEC,3,5:00
4033,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Elizeu Zaleski dos Santos,Keita Nakamura,win,U-DEC,3,5:00
4034,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Nate Marquardt,Tamdan McCrory,win,KO/TKO,2,4:44
4035,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Ion Cutelaba,Jonathan Wilson,win,U-DEC,3,5:00
4036,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Curtis Blaydes,Cody East,win,KO/TKO,2,2:02
4037,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Ketlen Vieira,Kelly Faszholz,win,S-DEC,3,5:00
4038,UFC Fight Night: Cyborg vs. Lansberg,,Cristiane Justino,Lina Lansberg,win,KO/TKO,2,2:29
4039,UFC Fight Night: Cyborg vs. Lansberg,,Renan Barao,Phillipe Nover,win,U-DEC,3,5:00
4040,UFC Fight Night: Cyborg vs. Lansberg,,Roy Nelson,Antonio Silva,win,KO/TKO,2,4:10
4041,UFC Fight Night: Cyborg vs. Lansberg,,Francisco Trinaldo,Paul Felder,win,KO/TKO,3,2:25
4042,UFC Fight Night: Cyborg vs. Lansberg,,Eric Spicely,Thiago Santos,win,SUB,1,2:58
4043,UFC Fight Night: Cyborg vs. Lansberg,,Godofredo Pepey,Mike de la Torre,win,SUB,1,3:03
4044,UFC Fight Night: Cyborg vs. Lansberg,,Michel Prazeres,Gilbert Burns,win,U-DEC,3,5:00
4045,UFC Fight Night: Cyborg vs. Lansberg,,Rani Yahya,Michinori Tanaka,win,U-DEC,3,5:00
4046,UFC Fight Night: Cyborg vs. Lansberg,,Jussier Formiga,Dustin Ortiz,win,U-DEC,3,5:00
4047,UFC Fight Night: Cyborg vs. Lansberg,,Erick Silva,Luan Chagas,win,SUB,3,3:57
4048,UFC Fight Night: Cyborg vs. Lansberg,,Alan Patrick,Stevie Ray,win,U-DEC,3,5:00
4049,UFC Fight Night: Cyborg vs. Lansberg,,Vicente Luque,Hector Urbina,win,KO/TKO,1,1:00
4050,UFC Fight Night: Cyborg vs. Lansberg,,Gregor Gillespie,Glaico Franca Moreira,win,U-DEC,3,5:00
4051,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Michael Johnson,Dustin Poirier,win,KO/TKO,1,1:35
4052,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Derek Brunson,Uriah Hall,win,KO/TKO,1,1:41
4053,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Evan Dunham,Ricky Glenn,win,U-DEC,3,5:00
4054,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Roan Carneiro,Kenny Robertson,win,S-DEC,3,5:00
4055,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Islam Makhachev,Chris Wade,win,U-DEC,3,5:00
4056,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Chas Skelly,Maximo Blanco,win,SUB,1,0:19
4057,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Gabriel Benitez,Sam Sicilia,win,SUB,2,1:20
4058,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Belal Muhammad,Augusto Montano,win,KO/TKO,3,4:19
4059,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Antonio Carlos Junior,Leonardo Guimaraes,win,SUB,3,4:46
4060,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Jose Quinonez,Joey Gomez,win,U-DEC,3,5:00
4061,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Randy Brown,Erick Montano,win,SUB,3,0:18
4062,UFC Fight Night: Poirier vs. Johnson,2016-09-17,Alejandro Perez,Albert Morales,draw,M-DEC,3,5:00
4063,UFC 203: Miocic vs. Overeem,2016-09-10,Stipe Miocic,Alistair Overeem,win,KO/TKO,1,4:27
4064,UFC 203: Miocic vs. Overeem,2016-09-10,Fabricio Werdum,Travis Browne,win,U-DEC,3,5:00
4065,UFC 203: Miocic vs. Overeem,2016-09-10,Mickey Gall,CM Punk,win,SUB,1,2:14
4066,UFC 203: Miocic vs. Overeem,2016-09-10,Jimmie Rivera,Urijah Faber,win,U-DEC,3,5:00
4067,UFC 203: Miocic vs. Overeem,2016-09-10,Jessica Andrade,Joanne Wood,win,SUB,1,4:38
4068,UFC 203: Miocic vs. Overeem,2016-09-10,Bethe Correia,Jessica Eye,win,S-DEC,3,5:00
4069,UFC 203: Miocic vs. Overeem,2016-09-10,Brad Tavares,Caio Magalhaes,win,S-DEC,3,5:00
4070,UFC 203: Miocic vs. Overeem,2016-09-10,Nik Lentz,Michael McBride,win,KO/TKO,2,4:17
4071,UFC 203: Miocic vs. Overeem,2016-09-10,Drew Dober,Jason Gonzalez,win,KO/TKO,1,1:45
4072,UFC 203: Miocic vs. Overeem,2016-09-10,Yancy Medeiros,Sean Spencer,win,SUB,2,0:49
